Time,Bits
10167,346
10173,345
10179,348
10185,353
10190,355
10196,353
10202,347
10208,345
10213,346
10219,350
10225,354
10231,354
10237,349
10242,345
10248,345
10254,349
10260,353
10266,355
10272,351
10277,347
10283,345
10289,347
10295,352
10301,355
10306,353
10312,348
10318,345
10324,345
10330,349
10335,353
10341,354
10347,350
10353,346
10359,345
10364,348
10370,353
10376,355
10382,354
10388,348
10393,345
10399,346
10405,350
10411,354
10417,355
10422,350
10428,347
10434,346
10440,350
10446,355
10451,357
10457,355
10463,350
10469,348
10475,350
10480,354
10486,357
10492,357
10498,352
10504,348
10509,349
10515,353
10521,357
10527,359
10533,356
10538,351
10544,350
10550,353
10556,358
10562,360
10567,359
10573,353
10579,351
10585,352
10591,356
10596,359
10602,360
10608,355
10614,351
10620,351
10625,355
10631,360
10637,361
10643,359
10649,354
10654,352
10660,355
10666,359
10672,362
10678,361
10683,356
10689,354
10695,354
10701,358
10707,362
10712,363
10718,359
10724,355
10730,354
10736,357
10741,361
10747,364
10753,362
10759,356
10765,354
10770,356
10776,359
10782,363
10788,363
10794,358
10799,354
10805,354
10811,357
10817,362
10823,364
10829,361
10834,356
10840,354
10846,355
10852,359
10858,362
10863,362
10869,358
10875,354
10881,353
10887,357
10892,361
10898,363
10904,360
10910,355
10916,353
10921,354
10927,358
10933,361
10939,360
10945,355
10950,352
10956,352
10962,355
10968,359
10974,360
10979,357
10985,352
10991,351
10997,353
11003,357
11008,359
11014,358
11020,352
11026,349
11032,350
11037,353
11043,357
11049,358
11055,354
11061,349
11066,349
11072,352
11078,356
11084,358
11090,355
11095,350
11101,348
11107,349
11113,353
11119,356
11124,355
11130,350
11136,346
11142,346
11148,350
11153,354
11159,355
11165,352
11171,347
11177,345
11182,348
11188,352
11194,355
11200,353
11206,348
11211,345
11217,345
11223,349
11229,353
11235,354
11240,350
11246,346
11252,345
11258,348
11264,353
11270,355
11275,354
11281,348
11287,345
11293,346
11299,350
11304,354
11310,354
11316,349
11322,345
11328,344
11333,347
11339,353
11345,354
11351,353
11357,347
11362,344
11368,346
11374,350
11380,353
11386,354
11391,349
11397,345
11403,345
11409,349
11415,354
11420,356
11426,354
11432,349
11438,346
11444,348
11449,353
11455,356
11461,356
11467,350
11473,347
11478,347
11484,351
11490,356
11496,357
11502,354
11507,350
11513,348
11519,351
11525,356
11531,359
11536,357
11542,352
11548,350
11554,351
11560,354
11565,358
11571,359
11577,355
11583,352
11589,351
11594,355
11600,359
11606,361
11612,359
11618,354
11623,352
11629,354
11635,358
11641,361
11647,361
11652,355
11658,352
11664,353
11670,356
11676,361
11681,362
11687,359
11693,355
11699,354
11705,356
11710,361
11716,363
11722,362
11728,357
11734,354
11739,355
11745,359
11751,363
11757,363
11763,359
11768,355
11774,354
11780,357
11786,362
11792,364
11798,362
11803,357
11809,354
11815,356
11821,360
11827,363
11832,363
11838,358
11844,354
11850,354
11856,357
11861,362
11867,364
11873,361
11879,356
11885,354
11890,355
11896,359
11902,362
11908,362
11914,357
11919,353
11925,352
11931,355
11937,360
11943,362
11948,359
11954,354
11960,352
11966,353
11972,357
11977,360
11983,360
11989,354
11995,351
12001,351
12006,354
12012,359
12018,359
12024,356
12030,351
12035,350
12041,352
12047,356
12053,358
12059,357
12064,351
12070,349
12076,349
12082,353
12088,356
12093,357
12099,352
12105,348
12111,347
12117,351
12122,355
12128,357
12134,355
12140,349
12146,347
12151,349
12157,353
12163,356
12169,355
12175,349
12181,346
12186,345
12192,349
12198,353
12204,354
12210,351
12215,346
12221,345
12227,347
12233,352
12239,354
12244,353
12250,347
12256,344
12262,345
12268,349
12273,353
12279,354
12285,350
12291,345
12297,344
12302,347
12308,352
12314,355
12320,353
12326,347
12331,345
12337,345
12343,349
12349,353
12355,354
12360,350
12366,346
12372,345
12378,348
12384,353
12389,355
12395,353
12401,348
12407,345
12413,346
12418,350
12424,354
12430,354
12436,350
12442,346
12447,346
12453,349
12459,355
12465,357
12471,355
12476,350
12482,348
12488,350
12494,354
12500,357
12506,357
12511,352
12517,349
12523,349
12529,352
12535,357
12540,359
12546,356
12552,351
12558,350
12564,353
12569,358
12575,360
12581,359
12587,354
12593,351
12598,353
12604,356
12610,360
12616,360
12622,356
12627,353
12633,353
12639,356
12645,361
12651,363
12656,361
12662,356
12668,354
12674,355
12680,359
12685,362
12691,362
12697,357
12703,354
12709,354
12714,357
12720,362
12726,363
12732,360
12738,355
12743,354
12749,357
12755,361
12761,363
12767,362
12772,357
12778,354
12784,355
12790,359
12796,363
12801,363
12807,359
12813,355
12819,354
12825,357
12830,361
12836,363
12842,362
12848,357
12854,354
12859,355
12865,358
12871,362
12877,362
12883,358
12888,354
12894,353
12900,356
12906,360
12912,362
12917,360
12923,354
12929,352
12935,353
12941,357
12947,360
12952,360
12958,355
12964,351
12970,351
12976,354
12981,359
12987,360
12993,358
12999,352
13005,350
13010,352
13016,355
13022,358
13028,358
13034,353
13039,349
13045,349
13051,353
13057,357
13063,358
13068,354
13074,350
13080,348
13086,351
13092,355
13097,357
13103,355
13109,349
13115,347
13121,348
13126,351
13132,355
13138,355
13144,350
13150,346
13155,345
13161,349
13167,354
13173,355
13179,353
13184,348
13190,345
13196,347
13202,351
13208,354
13213,353
13219,348
13225,344
13231,344
13237,348
13242,352
13248,354
13254,350
13260,346
13266,344
13271,347
13277,351
13283,354
13289,353
13295,347
13300,344
13306,345
13312,349
13318,353
13324,353
13329,350
13335,345
13341,344
13347,346
13353,351
13358,354
13364,352
13370,347
13376,344
13382,345
13388,349
13393,353
13399,354
13405,350
13411,346
13417,346
13422,349
13428,354
13434,356
13440,354
13446,349
13451,346
13457,348
13463,351
13469,355
13475,355
13480,351
13486,347
13492,347
13498,351
13504,356
13509,358
13515,356
13521,351
13527,349
13533,351
13538,355
13544,358
13550,358
13556,353
13562,350
13567,350
13573,353
13579,358
13585,359
13591,356
13596,352
13602,351
13608,354
13614,358
13620,361
13625,359
13631,354
13637,352
13643,353
13649,357
13654,360
13660,361
13666,356
13672,353
13678,352
13683,356
13689,361
13695,362
13701,360
13707,355
13712,353
13718,355
13724,359
13730,362
13736,361
13741,356
13747,353
13753,354
13759,357
13765,361
13770,362
13776,359
13782,355
13788,353
13794,355
13799,360
13805,362
13811,361
13817,356
13823,353
13829,354
13834,357
13840,361
13846,362
13852,359
13858,354
13863,353
13869,355
13875,359
13881,362
13887,361
13892,356
13898,353
13904,353
