Time,Bits_10
16333,309
16339,309
16344,304
16350,301
16356,302
16362,309
16368,314
16373,316
16379,314
16385,309
16391,309
16397,313
16403,319
16408,324
16414,324
16420,320
16426,318
16432,320
16437,327
16443,332
16449,335
16455,333
16461,329
16466,330
16472,335
16478,342
16484,346
16490,346
16495,342
16501,341
16507,344
16513,350
16519,355
16524,357
16530,355
16536,352
16542,354
16548,359
16553,365
16559,368
16565,368
16571,365
16577,365
16582,369
16588,374
16594,378
16600,379
16606,377
16611,376
16617,378
16623,382
16629,387
16635,389
16640,387
16646,384
16652,385
16658,388
16664,391
16669,394
16675,393
16681,391
16687,390
16693,392
16698,395
16704,399
16710,399
16716,398
16722,395
16727,397
16733,399
16739,401
16745,403
16751,401
16756,399
16762,398
16768,400
16774,402
16780,404
16785,403
16791,401
16797,398
16803,399
16809,400
16814,402
16820,403
16826,401
16832,398
16838,396
16843,398
16849,399
16855,401
16861,399
16867,396
16873,393
16878,393
16884,394
16890,395
16896,395
16902,392
16907,387
16913,385
16919,386
16925,388
16931,389
16936,387
16942,382
16948,378
16954,378
16960,379
16965,381
16971,380
16977,375
16983,370
16989,367
16994,368
17000,370
17006,371
17012,367
17018,360
17023,356
17029,356
17035,358
17041,360
17047,358
17052,351
17058,346
17064,344
17070,345
17076,349
17081,348
17087,344
17093,337
17099,333
17105,333
17110,336
17116,338
17122,335
17128,327
17134,322
17139,321
17145,324
17151,327
17157,326
17163,319
17168,313
17174,310
17180,312
17186,316
17192,317
17197,314
17203,307
17209,303
17215,303
17221,309
17226,311
17232,310
17238,305
17244,300
17250,298
17255,302
17261,307
17267,308
17273,304
17279,298
17284,296
17290,298
17296,304
17302,307
17308,307
17313,301
17319,297
17325,298
17331,303
17337,308
17343,310
17348,308
17354,303
17360,302
17366,304
17372,312
17377,316
17383,317
17389,313
17395,310
17401,311
17406,317
17412,323
17418,326
17424,325
17430,321
17435,320
17441,324
