Time,Bits_5
16327,306
16333,310
16339,309
16344,304
16350,301
16356,302
16362,309
16368,314
16373,316
16379,314
16385,309
16391,308
16397,312
16403,320
16408,324
16414,324
16420,320
16426,318
16432,320
16437,327
16443,333
16449,335
16455,333
16461,330
16466,330
16472,335
16478,343
16484,347
16490,347
16495,343
16501,341
16507,344
16513,351
16519,356
16524,358
16530,356
16536,354
16542,355
16548,359
16553,366
16559,369
16565,369
16571,366
16577,366
16582,370
16588,374
16594,379
16600,380
16606,377
16611,376
16617,378
16623,382
16629,387
16635,389
16640,387
16646,384
16652,385
16658,388
16664,392
16669,395
16675,394
16681,392
16687,391
16693,393
16698,396
16704,400
16710,401
16716,399
16722,397
16727,398
16733,400
16739,403
16745,404
16751,402
16756,400
16762,399
16768,401
16774,402
16780,405
16785,404
16791,402
16797,399
16803,400
16809,401
16814,403
16820,404
16826,402
16832,398
16838,397
16843,398
16849,400
16855,402
16861,400
16867,397
16873,393
16878,393
16884,394
16890,396
16896,396
16902,393
16907,388
16913,386
16919,387
16925,388
16931,390
16936,387
16942,382
16948,379
16954,378
16960,379
16965,381
16971,381
16977,376
16983,370
16989,368
16994,369
17000,371
17006,372
17012,368
17018,361
17023,357
17029,356
17035,358
17041,360
17047,359
17052,352
17058,346
17064,344
17070,345
17076,349
17081,349
17087,344
17093,337
17099,333
17105,333
17110,337
17116,338
17122,335
17128,328
17134,323
17139,321
17145,324
17151,327
17157,326
17163,320
17168,314
17174,310
17180,312
17186,316
17192,317
17197,314
17203,307
17209,303
17215,303
17221,308
17226,311
17232,310
17238,305
17244,300
17250,298
17255,302
17261,307
17267,308
17273,305
17279,299
17284,296
17290,298
17296,304
17302,308
17308,308
17314,302
17319,298
17325,298
17331,303
17337,309
17343,311
17348,309
17354,304
17360,302
17366,305
17372,313
17377,317
17383,318
17389,314
17395,311
17401,311
17406,317
17412,324
17418,326
17424,325
17430,321
17435,320
17441,324
17447,331
17453,336
17459,337
17464,333
17470,331
17476,332
17482,339
17488,345
17493,348
17499,347
17505,343
17511,344
17517,348
17522,356
17528,360
17534,361
17540,357
17546,356
17551,359
17557,364
17563,369
17569,371
17575,369
17580,367
17586,368
17592,372
17598,378
17604,381
17609,380
17615,377
17621,377
17627,380
17633,384
17638,388
17644,389
17650,387
17656,385
17662,387
17667,390
17673,394
17679,396
17685,394
17691,392
17696,392
17702,394
17708,397
17714,400
17720,399
17725,397
17731,396
17737,397
17743,399
17749,403
17754,403
17760,401
17766,398
17772,398
17778,400
17783,402
17789,403
17795,401
17801,399
17807,397
17813,398
17818,400
17824,402
17830,401
17836,399
17842,395
17847,395
17853,396
17859,398
17865,398
17871,396
17876,392
17882,390
17888,391
17894,392
17900,394
17905,392
17911,388
17917,384
17923,383
17929,384
17934,386
17940,386
17946,381
17952,376
17958,373
17963,374
17969,376
17975,377
17981,374
17987,368
17992,364
17998,363
18004,364
18010,367
18016,366
18021,360
18027,355
18033,352
18039,353
18045,355
18050,356
18056,352
18062,345
18068,340
18074,339
18079,342
18085,344
18091,342
18097,334
18103,328
18108,326
18114,328
18120,332
18126,331
18132,326
18137,319
18143,315
18149,316
18155,321
18161,322
18166,319
18172,311
18178,307
18184,305
18190,310
18195,313
18201,312
18207,306
18213,300
18219,298
18224,300
18230,305
18236,306
18242,302
18248,296
18253,293
18259,294
18265,300
18271,304
18277,303
18283,298
18288,293
18294,292
18300,297
18306,302
18312,304
18317,302
18323,296
18329,294
18335,296
18341,303
18346,307
18352,308
18358,303
18364,299
18370,300
18375,305
18381,311
18387,314
18393,313
18399,308
18404,307
18410,310
18416,318
18422,323
18428,325
18433,321
18439,318
18445,319
18451,325
18457,331
18462,335
18468,334
18474,330
18480,329
18486,333
18491,340
18497,345
18503,347
18509,343
18515,341
18521,343
18526,348
18532,354
18538,357
18544,356
18549,353
18555,353
18561,357
18567,363
18573,367
18578,368
18584,365
18590,364
18596,367
18602,371
18607,377
18613,378
18619,376
18625,374
18631,376
18636,379
18642,384
18648,386
18654,385
18660,383
18665,383
18671,386
18677,389
18683,393
18689,393
18695,391
18700,390
18706,392
18712,394
18718,398
18724,399
18729,397
18735,395
18741,395
18747,397
18753,399
18758,401
18764,400
18770,398
18776,396
18782,398
18787,399
18793,402
18799,402
18805,400
18811,397
18816,396
18822,398
18828,400
18834,401
18840,398
18845,395
18851,393
18857,394
18863,395
18869,397
18874,396
18880,393
18886,389
18892,388
18898,389
18903,391
18909,391
18915,388
18921,383
18927,380
18932,381
18938,382
18944,385
18950,383
18956,378
18961,373
18967,372
18973,373
18979,375
18985,375
18991,370
18996,364
19002,361
19008,361
19014,363
19020,364
19025,362
19031,355
19037,350
19043,348
19049,350
19054,353
19060,352
19066,346
19072,340
19077,337
19083,338
19089,341
19095,342
19101,338
19106,331
19112,326
19118,325
19124,329
19130,331
19135,329
19141,321
19147,316
19153,314
19159,317
19165,320
19170,320
19176,314
19182,308
19188,304
19194,305
19199,311
19205,312
19211,310
19217,303
19223,299
19228,298
19234,303
19240,306
19246,306
19252,301
19257,295
19263,293
19269,296
19275,301
19281,304
19286,301
19292,296
19298,292
19304,293
19310,300
19315,305
19321,305
19327,301
19333,296
19339,295
19344,300
19350,306
19356,309
19362,308
19368,303
19373,301
19379,303
19385,311
19391,316
19397,318
19402,315
19408,311
19414,312
19420,317
19426,324
19431,327
19437,327
19443,322
19449,321
19455,325
19461,332
19466,337
19472,339
19478,336
19484,334
19490,335
19495,341
19501,348
19507,351
19513,351
19519,347
19524,347
19530,351
19536,357
19542,362
19548,363
19553,360
19559,358
19565,361
19571,365
19577,371
19582,373
19588,372
19594,369
19600,370
19606,373
19611,378
19617,382
19623,381
19629,379
19635,378
19640,381
19646,385
19652,389
19658,390
19664,388
19669,386
19675,388
19681,391
19687,394
19693,396
19698,394
19704,392
19710,392
19716,394
19722,397
19727,400
19733,399
19739,397
19745,396
19751,397
19756,399
19762,402
19768,402
19774,401
19780,398
19785,397
19791,399
19797,401
19803,402
19809,400
19814,398
19820,395
19826,397
19832,398
19838,400
19843,400
19849,397
19855,394
19861,392
19867,394
19873,395
19878,396
19884,394
