Time,Bits_20
16333,307
16339,307
16344,302
16350,299
16356,300
16362,307
16368,312
16373,314
16379,311
16385,307
16391,306
16397,310
16403,317
16408,321
16414,322
16420,317
16426,315
16432,317
16437,324
16443,330
16449,332
16455,330
16461,327
16466,327
16472,332
16478,339
16484,343
16490,344
16495,339
16501,338
16507,341
16513,348
16519,353
16524,355
16530,352
16536,350
16542,352
16548,356
16553,363
16559,366
16565,366
16571,362
16577,363
16582,367
16588,371
16594,376
16600,377
16606,374
16611,373
16617,376
16623,379
16629,384
16635,386
16640,384
16646,381
16652,382
16658,385
16664,389
16669,391
16675,390
16681,388
16687,388
16693,390
16698,393
16704,397
16710,397
16716,395
16722,393
16727,394
16733,396
16739,399
16745,400
16751,399
16756,397
16762,396
16768,397
16774,399
16780,402
